Date: 4/28/2025
Date/Time	Identifier	Cat amount	Weight loading	Bed length	HT1 sp	HT1 pv	HT2 sp	HT2 pv	HT3 sp	HT3 pv	Oven SP	Oven RMP	Oven PV	Oven OP%	MFC Ar sp	MFC Ar pv	MFC CO sp	MFC CO pv	MFC H2 sp	MFC H2 pv	MFC He sp	MFC He pv	MFC O2 sp	MFC O2 pv	MFC N2 sp	MFC N2 pv	MFC CO2 sp	MFC CO2 pv	MFM	MFC Call sp	MFC Call pv	Prepressure 1	Prepressure 2	Prepressure 3	Prepressure 4	Prepressure 5	Prepressure 6	Pressure R1	Pressure R2	BPC T-SP	BPC RMP	BPC A-SP	Valve 1	Valve 2	Valve 3	Valve 4	Valve 5	Valve 6	Valve 7	Valve 8	Valve 9	Valve 10
28-Apr-2025 00:00:59					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.07	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.10	8.00	7.99	38.57	0.00	0.28	30.73	19.56	28.98	23.40	-0.02	30.13	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:04					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.84	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.94	8.00	7.98	46.95	0.00	0.20	30.74	19.56	28.99	23.40	-0.02	30.13	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:09					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.94	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.04	8.00	8.00	44.02	0.00	0.28	30.73	19.56	28.99	23.40	-0.02	30.13	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:14					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.10	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.05	8.00	8.00	43.65	0.00	0.23	30.73	19.56	28.98	23.40	-0.02	30.13	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:19					150.00	150.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.89	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	3.94	8.00	8.00	48.76	0.00	0.26	30.73	19.56	28.99	23.40	-0.02	30.13	21.25	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:24					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.03	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	4.00	8.00	7.99	37.26	0.00	0.22	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:29					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.90	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.96	8.00	8.03	43.95	0.00	0.27	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:34					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.01	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.00	8.00	8.01	43.62	0.00	0.22	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:39					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.07	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.97	8.00	7.99	40.45	0.00	0.25	30.73	19.56	28.98	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:44					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.04	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.08	8.00	8.00	40.92	0.00	0.18	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:49					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	19.00	4.00	3.91	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.10	8.00	8.02	47.31	0.00	0.20	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:54					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	8.00	4.00	4.15	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.03	8.00	8.02	44.27	0.00	0.24	30.73	19.56	28.98	23.40	-0.02	30.13	21.23	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:01:59					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	30.00	4.00	3.80	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.04	8.00	7.98	40.08	0.00	0.17	30.73	19.56	28.98	23.40	-0.02	30.13	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:04					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	82.00	4.00	4.04	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.99	8.00	7.97	40.81	0.00	0.19	30.74	19.56	28.98	23.40	-0.02	30.13	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:09					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	75.00	4.00	4.05	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.00	8.00	8.00	42.33	0.00	0.18	30.73	19.56	28.99	23.40	-0.02	30.13	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:14					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	77.00	4.00	3.94	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.01	8.00	7.96	41.93	0.00	0.17	30.73	19.56	28.98	23.40	-0.02	30.13	21.23	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:19					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	100.00	4.00	4.12	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.03	8.00	7.98	41.75	0.00	0.20	30.74	19.56	28.99	23.40	-0.02	30.13	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:24					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	81.00	4.00	3.83	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.01	8.00	8.00	43.14	0.00	0.18	30.73	19.56	28.99	23.40	-0.02	30.13	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:29					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	87.00	4.00	3.93	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.02	8.00	7.99	44.13	0.00	0.22	30.73	19.56	28.99	23.40	-0.02	30.13	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:34					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	71.00	4.00	4.13	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.00	8.00	7.99	39.73	0.00	0.21	30.73	19.56	28.98	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:39					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	32.00	4.00	4.01	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.95	8.00	8.00	48.68	0.00	0.18	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:44					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	26.00	4.00	4.17	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.00	8.00	7.98	36.87	0.00	0.18	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:49					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.10	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.00	8.00	7.96	41.64	0.00	0.24	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:54					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.99	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.02	8.00	7.99	35.21	0.00	0.17	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:02:59					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.91	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	3.95	8.00	7.98	42.84	0.00	0.19	30.73	19.56	28.99	23.40	-0.02	30.13	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:04					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.97	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.02	8.00	7.98	42.24	0.00	0.27	30.73	19.56	28.98	23.40	-0.02	30.13	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:09					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.14	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.08	8.00	8.01	43.99	0.00	0.27	30.73	19.56	28.98	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:14					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.92	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.93	8.00	7.97	40.95	0.00	0.16	30.73	19.56	28.98	23.40	-0.02	30.14	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:19					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.91	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.04	8.00	8.00	42.65	0.00	0.19	30.73	19.56	28.98	23.40	-0.02	30.14	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:24					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.98	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	4.03	8.00	7.99	42.31	0.00	0.28	30.74	19.56	28.98	23.40	-0.02	30.14	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:29					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.06	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.98	8.00	7.99	44.16	0.00	0.27	30.73	19.56	28.98	23.40	-0.02	30.14	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:34					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.04	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.04	8.00	8.00	33.13	0.00	0.30	30.73	19.56	28.99	23.40	-0.02	30.14	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:39					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.94	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.03	8.00	7.98	44.95	0.00	0.23	30.73	19.56	28.98	23.40	-0.02	30.14	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:44					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.04	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.02	8.00	8.01	42.79	0.00	0.25	30.73	19.56	28.99	23.40	-0.02	30.14	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:49					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.28	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	3.92	8.00	7.99	47.79	0.00	0.22	30.73	19.56	28.98	23.40	-0.02	30.14	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:54					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.98	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.92	8.00	7.98	43.90	0.00	0.24	30.73	19.56	28.99	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:03:59					150.00	150.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	15.00	4.00	3.96	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.97	8.00	8.01	37.29	0.00	0.18	30.73	19.56	28.98	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:04					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	10.00	4.00	4.02	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	3.98	8.00	8.01	36.20	0.00	0.26	30.74	19.56	28.98	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:09					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	43.00	4.00	3.85	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.98	8.00	7.99	44.19	0.00	0.21	30.74	19.56	28.99	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:14					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	64.00	4.00	4.04	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.97	8.00	7.98	40.65	0.00	0.15	30.74	19.56	28.98	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:19					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	67.00	4.00	3.76	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	3.83	8.00	8.01	41.26	0.00	0.22	30.73	19.56	28.98	23.40	-0.02	30.14	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:24					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	92.00	4.00	3.94	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	4.01	8.00	8.00	41.40	0.00	0.19	30.74	19.56	28.98	23.40	-0.02	30.15	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:29					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	66.00	4.00	4.06	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.01	8.00	8.03	37.77	0.00	0.27	30.73	19.56	28.98	23.40	-0.02	30.15	21.24	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:34					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	89.00	4.00	4.02	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.98	8.00	8.01	41.83	0.00	0.28	30.73	19.56	28.99	23.40	-0.02	30.15	21.23	22.01	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:39					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	63.00	4.00	4.01	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.07	8.00	8.06	43.39	0.00	0.24	30.73	19.56	28.98	23.40	-0.02	30.15	21.24	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:44					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	54.00	4.00	3.78	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.95	8.00	8.00	43.99	0.00	0.24	30.73	19.56	28.98	23.40	-0.02	30.15	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:49					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	48.00	4.00	3.73	0.00	0.00	24.00	24.01	0.00	0.00	0.00	0.00	4.00	3.99	8.00	8.00	44.13	0.00	0.20	30.73	19.56	28.98	23.40	-0.02	30.15	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:54					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	13.00	4.00	3.99	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.02	8.00	8.00	43.72	0.00	0.25	30.73	19.56	28.99	23.40	-0.02	30.15	21.25	22.02	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:04:59					150.00	150.00	150.00	150.00	150.00	150.00	250.00	5.00	250.00	6.00	4.00	4.02	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	3.99	8.00	8.00	47.56	0.00	0.22	30.73	19.56	28.98	23.40	-0.02	30.15	21.25	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:05:04					150.00	152.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.08	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.03	8.00	8.03	43.32	0.00	0.26	30.73	19.56	28.99	23.40	-0.02	30.15	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:05:09					150.00	153.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.24	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	4.04	8.00	7.99	44.95	0.00	0.18	30.73	19.56	28.98	23.40	-0.02	30.15	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:05:14					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	3.98	0.00	0.00	24.00	24.00	0.00	0.00	0.00	0.00	4.00	4.01	8.00	8.04	41.22	0.00	0.20	30.74	19.56	28.99	23.40	-0.02	30.15	21.23	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
28-Apr-2025 00:05:19					150.00	151.00	150.00	150.00	150.00	150.00	250.00	5.00	251.00	0.00	4.00	4.13	0.00	0.00	24.00	23.99	0.00	0.00	0.00	0.00	4.00	4.03	8.00	7.98	37.55	0.00	0.21	30.73	19.56	28.98	23.40	-0.02	30.15	21.24	22.00	21.00	1.00	21.00	1.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
